customer_id,delivered_week,product,campaign,channel,revenue
1327,2015-W32,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W33,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W34,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W35,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W36,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W37,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W38,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W39,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W40,veggie-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,39
1327,2015-W41,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1327,2015-W42,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1327,2015-W43,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1333,2015-W15,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W16,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W17,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1333,2015-W18,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1333,2015-W19,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1333,2015-W20,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W21,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W22,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W23,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W24,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W25,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W27,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W29,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W32,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W33,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W34,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W35,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W36,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1333,2015-W37,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1350,2015-W17,veggie-box,ZalandoAT_20_CT,gift-card-flyer-campaigns,39
1350,2015-W18,veggie-box,ZalandoAT_20_CT,gift-card-flyer-campaigns,39
1350,2015-W19,veggie-box,ZalandoAT_20_CT,gift-card-flyer-campaigns,39
1350,2015-W20,veggie-box,ZalandoAT_20_CT,gift-card-flyer-campaigns,39
1352,2015-W15,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W16,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W17,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W18,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W19,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W20,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W21,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W22,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W23,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W24,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W25,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W27,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W28,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W29,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W30,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W31,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W32,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W33,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W35,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W36,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W37,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W38,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W39,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W40,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W41,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W42,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1352,2015-W43,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1354,2015-W15,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1354,2015-W17,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1354,2015-W18,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1354,2015-W19,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1354,2015-W23,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1354,2015-W27,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1354,2015-W28,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1356,2015-W16,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W17,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W18,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W20,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W24,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W25,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W26,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W27,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W28,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W29,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W30,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W31,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W32,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W37,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W38,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1356,2015-W39,veggie-box,WienerinAT_20_CT,gift-card-flyer-campaigns,39
1357,2015-W16,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1357,2015-W18,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1357,2015-W19,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1357,2015-W32,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1357,2015-W35,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1357,2015-W41,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1364,2015-W15,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1364,2015-W16,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1364,2015-W17,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1364,2015-W18,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1364,2015-W19,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1364,2015-W20,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1364,2015-W21,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1366,2015-W15,veggie-box,Newsletter_10_Newsletter Subscription,newsletters-internal,39
1366,2015-W18,veggie-box,Newsletter_10_Newsletter Subscription,newsletters-internal,39
1366,2015-W19,veggie-box,Newsletter_10_Newsletter Subscription,newsletters-internal,39
1366,2015-W21,classic-box,Newsletter_10_Newsletter Subscription,newsletters-internal,49
1366,2015-W31,veggie-box,Newsletter_10_Newsletter Subscription,newsletters-internal,39
1370,2015-W15,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1370,2015-W23,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1372,2015-W16,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W23,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W26,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W27,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W31,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W32,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W34,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W35,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W37,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W40,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1372,2015-W42,classic-box,Newsletter_50_Valentines Flashsale 2015,newsletters-internal,49
1374,2015-W29,classic-box,XYZShare,refer-a-friend,49
1374,2015-W38,classic-box,XYZShare,refer-a-friend,49
1374,2015-W42,classic-box,XYZShare,refer-a-friend,49
1375,2015-W19,classic-box,XYZShare,refer-a-friend,49
1375,2015-W20,classic-box,XYZShare,refer-a-friend,49
1375,2015-W29,classic-box,XYZShare,refer-a-friend,49
1375,2015-W41,classic-box,XYZShare,refer-a-friend,49
1376,2015-W17,classic-box,XYZCredit,other,49
1376,2015-W18,classic-box,XYZCredit,other,49
1376,2015-W21,classic-box,XYZCredit,other,49
1381,2015-W15,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W16,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W19,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W20,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W21,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W26,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W30,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1381,2015-W34,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1389,2015-W17,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1389,2015-W18,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1389,2015-W22,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1389,2015-W23,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1389,2015-W27,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1389,2015-W33,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1389,2015-W43,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1390,2015-W20,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1398,2015-W23,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1398,2015-W27,veggie-box,Newsletter_25_CW03,newsletters-internal,39
1405,2015-W16,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W18,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W19,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W20,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W23,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W24,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W25,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W26,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W27,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W28,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W32,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W33,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1405,2015-W37,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1417,2015-W15,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W18,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W20,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W21,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W22,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W23,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W26,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W27,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W28,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W30,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W34,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W35,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W37,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W39,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W40,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W42,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1417,2015-W43,classic-box,AirBerlin_20_Advertorial,gift-card-flyer-campaigns,49
1423,2015-W16,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1423,2015-W17,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1425,2015-W15,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W16,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W17,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W18,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W20,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W21,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W22,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W23,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W24,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W25,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W26,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W28,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W32,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W33,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W34,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W35,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W37,veggie-box,Fb_15eu_newcustomers,social-media-cpc,39
1425,2015-W38,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1425,2015-W39,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1425,2015-W42,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1425,2015-W43,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1426,2015-W15,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W16,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W17,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W18,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W19,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W20,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W22,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W24,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W25,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W26,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W29,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W31,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W32,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W33,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W34,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W35,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W37,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W38,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W39,veggie-box,Uber_AT_20_Discount,partnership-marketing,39
1426,2015-W40,classic-box,Uber_AT_20_Discount,partnership-marketing,49
1426,2015-W41,classic-box,Uber_AT_20_Discount,partnership-marketing,49
1426,2015-W42,classic-box,Uber_AT_20_Discount,partnership-marketing,49
1426,2015-W43,classic-box,Uber_AT_20_Discount,partnership-marketing,49
1436,2015-W16,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1436,2015-W17,classic-box,OfficeDepotAT_20_CQ3,gift-card-flyer-campaigns,49
1442,2015-W21,classic-box,XYZCredit,other,49
1442,2015-W22,classic-box,XYZCredit,other,49
1442,2015-W31,classic-box,XYZCredit,other,49
1442,2015-W40,classic-box,XYZCredit,other,49
1442,2015-W41,classic-box,XYZCredit,other,49
1442,2015-W42,classic-box,XYZCredit,other,49
1445,2015-W24,classic-box,XYZCredit,other,49
1445,2015-W26,classic-box,XYZCredit,other,49
1445,2015-W29,classic-box,XYZCredit,other,49
1445,2015-W38,classic-box,XYZCredit,other,49
1445,2015-W39,classic-box,XYZCredit,other,49
1450,2015-W15,classic-box,XYZCredit,other,49
1450,2015-W16,classic-box,XYZCredit,other,49
1450,2015-W17,classic-box,XYZCredit,other,49
1450,2015-W18,classic-box,XYZCredit,other,49
1450,2015-W20,classic-box,XYZCredit,other,49
1450,2015-W21,classic-box,XYZCredit,other,49
1450,2015-W22,classic-box,XYZCredit,other,49
1450,2015-W23,classic-box,XYZCredit,other,49
1450,2015-W24,classic-box,XYZCredit,other,49
1450,2015-W25,classic-box,XYZCredit,other,49
1450,2015-W26,classic-box,XYZCredit,other,49
1450,2015-W37,classic-box,XYZCredit,other,49
1450,2015-W38,classic-box,XYZCredit,other,49
1450,2015-W39,classic-box,XYZCredit,other,49
1450,2015-W40,classic-box,XYZCredit,other,49
1450,2015-W41,classic-box,XYZCredit,other,49
1450,2015-W42,classic-box,XYZCredit,other,49
1450,2015-W43,classic-box,XYZCredit,other,49
1452,2015-W15,classic-box,XYZCredit,other,49
1452,2015-W16,classic-box,XYZCredit,other,49
1452,2015-W26,classic-box,XYZCredit,other,49
1458,2015-W33,classic-box,GlossyboxAT_20_CT,gift-card-flyer-campaigns,49
1459,2015-W29,classic-box,XYZCredit,other,49
1460,2015-W16,classic-box,XYZCredit,other,49
1460,2015-W24,classic-box,XYZCredit,other,49
1462,2015-W16,classic-box,XYZCredit,other,49
1463,2015-W18,classic-box,XYZCredit,other,49
1463,2015-W19,classic-box,XYZCredit,other,49
1468,2015-W16,classic-box,XYZCredit,other,49
1468,2015-W17,classic-box,XYZCredit,other,49
1468,2015-W18,classic-box,XYZCredit,other,49
1468,2015-W19,classic-box,XYZCredit,other,49
1469,2015-W15,classic-box,XYZCredit,other,49
1469,2015-W18,classic-box,XYZCredit,other,49
1469,2015-W21,classic-box,XYZCredit,other,49
1469,2015-W22,classic-box,XYZCredit,other,49
1469,2015-W29,classic-box,XYZCredit,other,49
1469,2015-W34,classic-box,XYZCredit,other,49
1469,2015-W40,classic-box,XYZCredit,other,49
1471,2015-W17,classic-box,XYZCredit,other,49
1471,2015-W18,classic-box,XYZCredit,other,49
1471,2015-W19,classic-box,XYZCredit,other,49
1471,2015-W22,classic-box,ZalandoAT_20_BF,gift-card-flyer-campaigns,49
1471,2015-W32,classic-box,ZalandoAT_20_BF,gift-card-flyer-campaigns,49
1471,2015-W33,classic-box,ZalandoAT_20_BF,gift-card-flyer-campaigns,49
1471,2015-W37,classic-box,XYZCredit,other,49
1471,2015-W37,classic-box,ZalandoAT_20_BF,gift-card-flyer-campaigns,49
1473,2015-W15,classic-box,XYZCredit,other,49
1487,2015-W15,classic-box,Cookandlook_50_WienTessa,direct-sales,49
1487,2015-W16,classic-box,Cookandlook_50_WienTessa,direct-sales,49
1489,2015-W17,classic-box,XYZCredit,other,49
1489,2015-W18,classic-box,XYZCredit,other,49
1489,2015-W21,classic-box,XYZCredit,other,49
1489,2015-W22,classic-box,XYZCredit,other,49
1489,2015-W23,classic-box,XYZCredit,other,49
1489,2015-W26,classic-box,XYZCredit,other,49
1489,2015-W31,classic-box,XYZCredit,other,49
1489,2015-W32,classic-box,XYZCredit,other,49
1489,2015-W33,classic-box,XYZCredit,other,49
1489,2015-W37,classic-box,XYZCredit,other,49
1489,2015-W38,classic-box,XYZCredit,other,49
1489,2015-W39,classic-box,XYZCredit,other,49
1489,2015-W40,classic-box,XYZCredit,other,49
1489,2015-W41,classic-box,XYZCredit,other,49
1489,2015-W43,classic-box,XYZCredit,other,49
1491,2015-W18,classic-box,Cookandlook_50_WienTessa,direct-sales,49
1493,2015-W38,classic-box,Cookandlook_50_WienTessa,direct-sales,49
1493,2015-W39,classic-box,Cookandlook_50_WienTessa,direct-sales,49
1495,2015-W16,classic-box,XYZCredit,other,49
1495,2015-W17,classic-box,XYZCredit,other,49
1497,2015-W15,classic-box,XYZCredit,other,49
1497,2015-W16,classic-box,XYZCredit,other,49
1497,2015-W17,classic-box,XYZCredit,other,49
1497,2015-W22,classic-box,XYZCredit,other,49
1497,2015-W27,classic-box,XYZCredit,other,49
1497,2015-W28,classic-box,XYZCredit,other,49
1497,2015-W29,classic-box,XYZCredit,other,49
1497,2015-W30,classic-box,XYZCredit,other,49
1497,2015-W31,classic-box,XYZCredit,other,49
1497,2015-W32,classic-box,XYZCredit,other,49
1497,2015-W33,classic-box,XYZCredit,other,49
1497,2015-W35,classic-box,XYZCredit,other,49
1497,2015-W41,classic-box,XYZCredit,other,49
1497,2015-W42,classic-box,XYZCredit,other,49
1497,2015-W43,classic-box,XYZCredit,other,49
1498,2015-W16,classic-box,XYZCredit,other,49
1504,2015-W16,veggie-box,XYZCredit,other,39
1504,2015-W23,veggie-box,XYZCredit,other,39
1509,2015-W19,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1509,2015-W29,classic-box,WienerinAT_20_CT,gift-card-flyer-campaigns,49
1512,2015-W16,classic-box,XYZCredit,other,49
1512,2015-W18,classic-box,XYZCredit,other,49
1512,2015-W26,classic-box,XYZCredit,other,49
1512,2015-W34,classic-box,XYZCredit,other,49
1512,2015-W36,classic-box,XYZCredit,other,49
1512,2015-W38,classic-box,XYZCredit,other,49
1512,2015-W40,classic-box,XYZCredit,other,49
1512,2015-W42,classic-box,XYZCredit,other,49
1516,2015-W18,classic-box,XYZCredit,other,49
1516,2015-W21,classic-box,XYZCredit,other,49
1516,2015-W28,classic-box,XYZCredit,other,49
1516,2015-W36,classic-box,XYZCredit,other,49
1516,2015-W37,classic-box,XYZCredit,other,49
1516,2015-W43,classic-box,XYZCredit,other,49
1517,2015-W16,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W17,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W18,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W19,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W20,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W21,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W22,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W23,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W24,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W25,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W26,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W27,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1517,2015-W28,classic-box,WeltbildAT_20_CQ3,gift-card-flyer-campaigns,49
1523,2015-W19,veggie-box,XYZCredit,other,39
1525,2015-W16,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1525,2015-W19,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1525,2015-W22,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1525,2015-W27,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1525,2015-W28,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1525,2015-W31,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1525,2015-W40,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1526,2015-W32,classic-box,Cookandlook_50_WienTessa,direct-sales,49
1527,2015-W15,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1527,2015-W16,classic-box,Cookandlook_50_WienReiki,direct-sales,49
1531,2015-W16,classic-box,Cookandlook_50_WienChristian,direct-sales,49
1531,2015-W23,classic-box,Cookandlook_50_WienChristian,direct-sales,49
1531,2015-W31,classic-box,Cookandlook_50_WienChristian,direct-sales,49
1531,2015-W40,classic-box,Cookandlook_50_WienChristian,direct-sales,49
1532,2015-W15,classic-box,XYZCredit,other,49
1532,2015-W29,classic-box,XYZCredit,other,49
1532,2015-W39,classic-box,XYZCredit,other,49
1536,2015-W25,classic-box,Wiener2AT_20_EH3,gift-card-flyer-campaigns,49
1536,2015-W26,classic-box,Wiener2AT_20_EH3,gift-card-flyer-campaigns,49
1537,2015-W18,classic-box,XYZCredit,other,49
1541,2015-W15,veggie-box,XYZCredit,other,39
1541,2015-W16,veggie-box,XYZCredit,other,39
1541,2015-W18,veggie-box,XYZCredit,other,39
1541,2015-W19,veggie-box,XYZCredit,other,39
1541,2015-W23,veggie-box,XYZCredit,other,39
1543,2015-W19,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1543,2015-W20,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1543,2015-W21,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1543,2015-W27,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1543,2015-W36,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1543,2015-W37,classic-box,Fb_15eu_newcustomers,social-media-cpc,49
1544,2015-W16,classic-box,Full Price,full-price,49
1544,2015-W17,classic-box,Full Price,full-price,49
1547,2015-W15,classic-box,Full Price,full-price,49
1547,2015-W18,classic-box,Full Price,full-price,49
1547,2015-W19,classic-box,Full Price,full-price,49
1547,2015-W22,classic-box,Full Price,full-price,49
